column_name,dictionary_match,source_table,description,type,units,modality,missing_rate,non_missing_count,unique_count,available_in_d3,suspected_label,suspected_leakage,duplicated_measurement_family,recommended_use,exclusion_reason
CTX_LH_BANKSSTS_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-bankssts,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1913,False,False,False,CTX_LH_BANKSSTS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_BANKSSTS_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-bankssts ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,798,False,False,False,CTX_LH_BANKSSTS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-caudalanteriorcingulate,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1885,False,False,False,CTX_LH_CAUDALANTERIORCINGULATE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-caudalanteriorcingulate ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,776,False,False,False,CTX_LH_CAUDALANTERIORCINGULATE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-caudalmiddlefrontal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1902,False,False,False,CTX_LH_CAUDALMIDDLEFRONTAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-caudalmiddlefrontal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,947,False,False,False,CTX_LH_CAUDALMIDDLEFRONTAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_CUNEUS_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-cuneus,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1814,False,False,False,CTX_LH_CUNEUS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_CUNEUS_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-cuneus ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,792,False,False,False,CTX_LH_CUNEUS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_ENTORHINAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-entorhinal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1745,False,False,False,CTX_LH_ENTORHINAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-entorhinal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,801,False,False,False,CTX_LH_ENTORHINAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-frontalpole,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1898,False,False,False,CTX_LH_FRONTALPOLE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-frontalpole ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,472,False,False,False,CTX_LH_FRONTALPOLE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_FUSIFORM_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-fusiform,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1853,False,False,False,CTX_LH_FUSIFORM,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_FUSIFORM_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-fusiform ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,976,False,False,False,CTX_LH_FUSIFORM_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-inferiorparietal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1902,False,False,False,CTX_LH_INFERIORPARIETAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-inferiorparietal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,1009,False,False,False,CTX_LH_INFERIORPARIETAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-inferiortemporal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1882,False,False,False,CTX_LH_INFERIORTEMPORAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-inferiortemporal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,991,False,False,False,CTX_LH_INFERIORTEMPORAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_INSULA_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-insula,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1868,False,False,False,CTX_LH_INSULA,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_INSULA_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-insula ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,868,False,False,False,CTX_LH_INSULA_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-isthmuscingulate,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1902,False,False,False,CTX_LH_ISTHMUSCINGULATE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-isthmuscingulate ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,750,False,False,False,CTX_LH_ISTHMUSCINGULATE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-lateraloccipital,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1854,False,False,False,CTX_LH_LATERALOCCIPITAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-lateraloccipital ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,982,False,False,False,CTX_LH_LATERALOCCIPITAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-lateralorbitofrontal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1893,False,False,False,CTX_LH_LATERALORBITOFRONTAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-lateralorbitofrontal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,908,False,False,False,CTX_LH_LATERALORBITOFRONTAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_LINGUAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-lingual,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1801,False,False,False,CTX_LH_LINGUAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-lingual ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,928,False,False,False,CTX_LH_LINGUAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-medialorbitofrontal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1894,False,False,False,CTX_LH_MEDIALORBITOFRONTAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-medialorbitofrontal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,879,False,False,False,CTX_LH_MEDIALORBITOFRONTAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-middletemporal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1871,False,False,False,CTX_LH_MIDDLETEMPORAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-middletemporal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,991,False,False,False,CTX_LH_MIDDLETEMPORAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PARACENTRAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-paracentral,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1872,False,False,False,CTX_LH_PARACENTRAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PARACENTRAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-paracentral ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,841,False,False,False,CTX_LH_PARACENTRAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PARAHIPPOCAMPAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-parahippocampal,N,av45 uptake - subregion,pet_amyloid,0.833843,2117,1797,False,False,False,CTX_LH_PARAHIPPOCAMPAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-parahippocampal ROI size in mm^3,N,mm^3,pet_amyloid,0.833843,2117,733,False,False,False,CTX_LH_PARAHIPPOCAMPAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-parsopercularis,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1885,False,False,False,CTX_LH_PARSOPERCULARIS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-parsopercularis ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,896,False,False,False,CTX_LH_PARSOPERCULARIS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PARSORBITALIS_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-parsorbitalis,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1900,False,False,False,CTX_LH_PARSORBITALIS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PARSORBITALIS_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-parsorbitalis ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,658,False,False,False,CTX_LH_PARSORBITALIS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-parstriangularis,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1893,False,False,False,CTX_LH_PARSTRIANGULARIS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-parstriangularis ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,817,False,False,False,CTX_LH_PARSTRIANGULARIS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PERICALCARINE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-pericalcarine,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1845,False,False,False,CTX_LH_PERICALCARINE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-pericalcarine ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,726,False,False,False,CTX_LH_PERICALCARINE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-postcentral,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1832,False,False,False,CTX_LH_POSTCENTRAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-postcentral ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,983,False,False,False,CTX_LH_POSTCENTRAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-posteriorcingulate,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1909,False,False,False,CTX_LH_POSTERIORCINGULATE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-posteriorcingulate ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,793,False,False,False,CTX_LH_POSTERIORCINGULATE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PRECENTRAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-precentral,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1822,False,False,False,CTX_LH_PRECENTRAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PRECENTRAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-precentral ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,993,False,False,False,CTX_LH_PRECENTRAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PRECUNEUS_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-precuneus,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1918,False,False,False,CTX_LH_PRECUNEUS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_PRECUNEUS_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-precuneus ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,953,False,False,False,CTX_LH_PRECUNEUS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-rostralanteriorcingulate,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1927,False,False,False,CTX_LH_ROSTRALANTERIORCINGULATE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-rostralanteriorcingulate ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,816,False,False,False,CTX_LH_ROSTRALANTERIORCINGULATE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-rostralmiddlefrontal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1899,False,False,False,CTX_LH_ROSTRALMIDDLEFRONTAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-rostralmiddlefrontal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,1009,False,False,False,CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-superiorfrontal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1867,False,False,False,CTX_LH_SUPERIORFRONTAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-superiorfrontal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,1040,False,False,False,CTX_LH_SUPERIORFRONTAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-superiorparietal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1899,False,False,False,CTX_LH_SUPERIORPARIETAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-superiorparietal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,1012,False,False,False,CTX_LH_SUPERIORPARIETAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-superiortemporal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1850,False,False,False,CTX_LH_SUPERIORTEMPORAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-superiortemporal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,988,False,False,False,CTX_LH_SUPERIORTEMPORAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-supramarginal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1879,False,False,False,CTX_LH_SUPRAMARGINAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_SUPRAMARGINAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-supramarginal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,983,False,False,False,CTX_LH_SUPRAMARGINAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-temporalpole,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1780,False,False,False,CTX_LH_TEMPORALPOLE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_TEMPORALPOLE_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-temporalpole ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,776,False,False,False,CTX_LH_TEMPORALPOLE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_TRANSVERSETEMPORAL_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-transversetemporal,N,av45 uptake - subregion,pet_amyloid,0.833765,2118,1860,False,False,False,CTX_LH_TRANSVERSETEMPORAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,True,UCBERKELEYAV45,ctx-lh-transversetemporal ROI size in mm^3,N,mm^3,pet_amyloid,0.833765,2118,598,False,False,False,CTX_LH_TRANSVERSETEMPORAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
