"column_name","modality","missing_rate","non_missing_count","recommended_use"
"CTX_LH_POSTCENTRAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PRECENTRAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PRECENTRAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PRECUNEUS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PRECUNEUS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_SUPERIORFRONTAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_SUPRAMARGINAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_SUPRAMARGINAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_TEMPORALPOLE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_TEMPORALPOLE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_TRANSVERSETEMPORAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_UNKNOWN_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_BANKSSTS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_BANKSSTS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_CUNEUS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_CUNEUS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_ENTORHINAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_ENTORHINAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_FRONTALPOLE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_FRONTALPOLE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_FUSIFORM_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_FUSIFORM_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_INFERIORPARIETAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_INSULA_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_INSULA_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_ISTHMUSCINGULATE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_LATERALOCCIPITAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_LATERALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_LINGUAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_LINGUAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PARACENTRAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PARACENTRAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PARAHIPPOCAMPAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PARSOPERCULARIS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PARSOPERCULARIS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PARSORBITALIS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PARSORBITALIS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PARSTRIANGULARIS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PERICALCARINE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PERICALCARINE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_POSTCENTRAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_POSTCENTRAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PRECENTRAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PRECENTRAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PRECUNEUS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_PRECUNEUS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_SUPERIORTEMPORAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_SUPRAMARGINAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_SUPRAMARGINAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_TEMPORALPOLE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_TEMPORALPOLE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_TRANSVERSETEMPORAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_UNKNOWN_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_RH_UNKNOWN_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_ACCUMBENS_AREA_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_AMYGDALA_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_AMYGDALA_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_CAUDATE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_CAUDATE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_CEREBELLUM_CORTEX_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_CHOROID_PLEXUS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_HIPPOCAMPUS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_HIPPOCAMPUS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_INF_LAT_VENT_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_INF_LAT_VENT_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_LATERAL_VENTRICLE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_PALLIDUM_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_PALLIDUM_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_PUTAMEN_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_PUTAMEN_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_THALAMUS_PROPER_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_THALAMUS_PROPER_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_VENTRALDC_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_VENTRALDC_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_VESSEL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"LEFT_VESSEL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"NON_WM_HYPOINTENSITIES_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"NON_WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"OPTIC_CHIASM_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"OPTIC_CHIASM_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_ACCUMBENS_AREA_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_AMYGDALA_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_AMYGDALA_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_CAUDATE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_CAUDATE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_CEREBELLUM_CORTEX_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_CHOROID_PLEXUS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_HIPPOCAMPUS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_HIPPOCAMPUS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_INF_LAT_VENT_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_INF_LAT_VENT_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_LATERAL_VENTRICLE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_PALLIDUM_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_PALLIDUM_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_PUTAMEN_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_PUTAMEN_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_THALAMUS_PROPER_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_THALAMUS_PROPER_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_VENTRALDC_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_VENTRALDC_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_VESSEL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"RIGHT_VESSEL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"WM_HYPOINTENSITIES_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"update_stamp_UCBERKELEYAV1451_10_17_16","administrative","0.993015","89","exclude_administrative"
"EXAMDATE_DTIROI_04_30_14","visit_time","0.938152","788","exclude_leakage"
"VERSION_DTIROI_04_30_14","administrative","0.938152","788","exclude_administrative"
"VISNAME_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"VISITNO_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"LONIUID_1_DTIROI_04_30_14","identifier","0.938152","788","exclude_identifier"
"LONIUID_2_DTIROI_04_30_14","identifier","0.938152","788","exclude_identifier"
"LONIUID_3_DTIROI_04_30_14","identifier","0.938152","788","exclude_identifier"
"LONIUID_4_DTIROI_04_30_14","identifier","0.938152","788","exclude_identifier"
"RUNDATE_DTIROI_04_30_14","administrative","0.938152","788","exclude_administrative"
"STATUS_DTIROI_04_30_14","administrative","0.938152","788","exclude_administrative"
"FA_CST_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_CST_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_ICP_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_ICP_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_ML_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_ML_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SCP_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SCP_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_CP_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_CP_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_ALIC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_ALIC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_PLIC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_PLIC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_PTR_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_PTR_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_ACR_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_ACR_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SCR_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SCR_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_PCR_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_PCR_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_CGC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_CGC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_CGH_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_CGH_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_FX_ST_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_FX_ST_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SLF_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SLF_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SFO_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SFO_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_IFO_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_IFO_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SS_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SS_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_EC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_EC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_UNC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_UNC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_FX_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_FX_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_GCC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_GCC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_BCC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_BCC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SCC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SCC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_RLIC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_RLIC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_TAP_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_TAP_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SUMGCC_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SUMBCC_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SUMSCC_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SUMCC_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"FA_SUMFX_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_CST_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_CST_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_ICP_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_ICP_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_ML_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_ML_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_SCP_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_SCP_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_CP_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_CP_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_ALIC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_ALIC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_PLIC_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_PLIC_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_PTR_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_PTR_R_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
"MD_ACR_L_DTIROI_04_30_14","mri_dti","0.938152","788","exclude_high_missing"
